stop_id,stop_code,stop_name,stop_lat,stop_lon
3103,DC5265,Sanjay Colony (Safiabad),28.863,77.08554
3104,DC5266,Safiabad Border,28.871125,77.081181
3105,DC5277,Rewla Khanpur Village,28.567312,76.98203
3106,DC5278,Rewla Khanpur Crossing,28.572151,76.980825
3109,DC3529,Kair Village,28.623067,76.9206
3110,U01646,Zakhira,28.667383,77.1642
3111,U01596,DCM Chemical,28.664617,77.15805
3112,U01535,Swatantra Bharat Mills,28.663167,77.154733
3113,U01511,Campa Cola,28.661933,77.1519
3114,DC4838,Dabri Village,28.60791,77.08215
3115,DC4840,Vijay Enclave (Palam-Dabri Road),28.60649,77.08123
3116,DC4842,Dashrath Puri,28.603544,77.082855
3117,DC4845,Mahaveer Enclave III,28.600883,77.08215
3118,DC4847,Sulabh International Centre,28.596604,77.081069
3119,DC4923,National Malariya Research Centre (Dwarka),28.57894,77.07655
3120,DC4924,Dada Dev Mandir,28.57776,77.07715
3121,DC4925,National Malariya Research Centre (Dwarka),28.57631,77.07591
3122,DC4926,Dwarka Sec-8 DTC Depot,28.57603,77.07162
3123,DC4927,Bagdola Village,28.5726,77.06932
3124,DC4928,Dwarka Sec-8,28.56889,77.06821
3125,DC4934,Dwarka Sec-20/21 Crossing,28.56403,77.06319
3126,DC4287,Dwarka Sec 22,28.558105,77.062254
3127,DC4183,Dwarka Sec-21 Crossing,28.55381,77.05864
3128,DC4743,Ch Brahm Parkash Ayurvedic Hospital,28.572051,76.93476
3129,DC4741,Khera Dabar Village,28.580773,76.937318
3130,DC4739,Khera Dabar Village,28.584136,76.934582
3131,DC4737,Udaseen Ashram Khera Dabar,28.586164,76.928462
3132,DC4735,Surehra Community Centre,28.595465,76.936243
3133,DC4507,Surehra Village,28.5985889521003,76.9363090139898
3134,DC4733,Surehra School,28.602687,76.932038
3136,DC5273,Jantar Mantar (Tolstoy Marg),28.626694,77.215909
3137,DC5274,Tolstoy Marg,28.626434,77.220328
3138,DC5275,Tolstoy Marg Barakhamba Crossing,28.62791,77.22543
3139,DC3882,Bamnoli More,28.53961,77.029765
3140,U00542DS,Dhool Siras,28.553257,77.035022
3141,DC3887,Pochan Pur Village,28.559093,77.043444
3143,DC4418,Ghuman Hera Village,28.532242,76.92242
3144,DC5189,Khera Khurd Village,28.774016,77.100394
3145,DC5187,Rishi Dharmarth Chikitsalaya,28.774034,77.104084
3146,DC5185,Khera Kalan Gaon,28.772384,77.115238
3147,DC5183,Khera Kalan School,28.771996,77.117688
3148,DC5181,Khera Garhi,28.772102,77.121948
3149,DC5179,Nangli Poona More,28.771942,77.142956
3151,U99872,Police Station Tughlaq Road,28.599755,77.211328
3152,DC5395,Singhu School (T),28.862032,77.138075
3153,DC5393,Singhu Village,28.852391,77.130486
3154,DC5075,Singhu Border Crossing,28.85712,77.12414
3155,DC5225,Hamidpur Village,28.827202,77.147404
3156,DC5223,Vishwa Inter Academy,28.816574,77.141026
3157,DC5059,Bakauli Village (GT Road),28.810257,77.13728
3158,DC5060,Shani Mandir / Palla Crossing,28.803971,77.143083
3159,U02649,New Delhi Railway Station Gate 2,28.6418331891737,77.2237425646661
3160,U02269,Race Course,28.5964,77.2029
3161,U02141,Ashoka Hotel,28.5941,77.1962
3162,U02115,Vinay Marg,28.5864,77.1937
3163,DC4158,Chanakya Bhawan,28.583514,77.192146
3164,DC4156,M Block Sarojini Nagar,28.578332,77.189988
3165,DC4154,Sarojini Nagar Depot,28.573304,77.190001
3166,DC5233,Dahisara Border,28.857756,77.184692
3167,DC4906,Mundka School (Rani Khera Road),28.683241,77.02768
3168,DC4907,Friends Enclave Mundka,28.686538,77.025783
3169,DC4908,Mundka Railway Station,28.691426,77.027617
3170,DC4912,Jawahar Navodya School,28.809983,76.968517
3171,DC4913,Mungeshpur Village,28.818017,76.974033
3172,DC4914,B.R. International School,28.821633,76.97865
3173,DC4915,Auchandi Border,28.828984,76.988165
3174,DC4916,Auchandi Village,28.821483,76.995167
3175,DC4917,Auchandi Sarvodaya School,28.8202,76.998117
3177,U00878,Tilak Nagar,28.635267,77.092767
3179,U00141,Khaira Village,28.5957,76.9647
3180,U00058,Ghumman Heera Village,28.5325,76.9196
3181,U00037,Jhuljhuli X-Ing,28.5318,76.9073
3182,U00033,Rawta,28.5272,76.9043
3184,U99895,Shivaji Stadium Terminal,28.632583,77.215467
3185,U03115,DDA Flats Kalkaji,28.528194,77.256102
3186,DC5228,Bakhtawarpur Primary School,28.825918,77.173554
3187,DC5226,Tajpur Kalan Village,28.837513,77.171728
3188,DC5267,Safiabad Border,28.871233,77.081302
3189,DC5268,Sanjay Colony (Safiabad),28.86293,77.08579
3190,U00027,Daraula Border,28.5078,76.897
3191,U00023,Daraula Village,28.5132,76.8939
3192,U00029,Rawta Galibpur Xing,28.5233,76.8995
3193,U00032,Rawta,28.5272,76.9041
3194,U00038,Jhuljhuli Xing,28.5319,76.9071
3195,U00044,Ghumman Heera Xing Checkpost,28.5359,76.909
3196,U00040,Malikpur Zar Xing,28.5524,76.9072
3197,U00041,Ujwa School,28.5736,76.9074
3198,U00046,Samaspur Khalsa,28.5782,76.91
3199,U00210,Holy Cross School,28.6146,76.981167
3200,U00225,Nazafgarh Health Centre,28.6142,76.9851
3201,U00240,NajafGarh Delhi Gate,28.6127,76.986617
3202,U00296,Nangli Sakrawati,28.614867,77.003533
3203,U03101,Tara Apartment,28.522564,77.255374
3204,DC5441,Paschim Vihar Water Tank,28.668852,77.099574
3205,DC5439,Paschim Vihar A3,28.669827,77.106515
3206,DC5437,Paschim Vihar Pocket BG1,28.670814,77.112851
3207,DC5435,Paschim Puri Road No 29,28.668325,77.112554
3208,DC5433,Paschim Puri,28.667323,77.115967
3209,DC5431,Punjabi Bagh Extension,28.666617,77.123245
3210,DC5429,Punjabi Bagh Club,28.666204,77.127174
3211,DC5427,Syndicate Bank,28.668261,77.128014
3212,DC5425,West Avenue Road,28.670277,77.128292
3213,DC5423,West Enclave,28.670619,77.129888
3214,DC5421,Punjabi Bagh Market,28.670301,77.132718
3215,DC5419,Punjabi Bagh More,28.668736,77.13617
3216,DC4067,Janki Devi College,28.641581,77.190017
3217,DC4069,Sir Ganga Ram Hospital,28.63894,77.18816
3218,U01930,New Rajinder Nagar Post Office,28.636825,77.182967
3219,U01872,Shankar Road,28.638883,77.179283
3220,U01818,Rajender Nagar,28.6407,77.176217
3221,U01028,DA Block Hari Nagar,28.6249166666667,77.10705
3222,U00989,Hari Nagar Depot,28.624983,77.1022
3223,U00402,Dwarka More Metro Station (Terminal),28.618575,77.031707
3224,DC4588,Dilshad Garden GT Road (R-212),28.6765875264662,77.3129341009522
3225,U03654,R Block Dilshad Garden,28.6793,77.3145
3226,U03642,Govt School Dilshad Garden,28.6812,77.3132
3227,U03631,GTB Hospital,28.6843,77.311
3228,U03596,GTB Hospital Xing,28.6893,77.3075
3230,DC3769,Prem Nagar,28.742742,77.146403
3231,U01453,Samaypur School,28.743983,77.143
3232,U01341,Badli Railway Staion,28.745117,77.137367
3233,DC3770,Badli Telephone Exchange,28.744717,77.13265
3234,U99833A,Punjabi Bagh,28.6755,77.1403
3235,U02292,GTB Nagar,28.6983,77.206548
3236,DC5409,Rajokari Crossing,28.5218372127452,77.0978217422867
3237,DC4632,Issapur Village Temple,28.577244,76.86377
3238,DC4639,Choudhary Mohalla,28.5774,76.865823
3239,DC4636,Issapur School,28.576229,76.867131
3240,DC4634,Corporation Bank,28.575459,76.86678
3241,U00013,Issapur Xing,28.57,76.8755
3242,U00015,Qadipur,28.5782,76.8798
3243,U00019,Bakkar Garh Crossing,28.592344,76.885905
3244,DC0114,Kalka Ji Crossing,28.55735,77.26965
3245,U03489,Ali Village,28.5156,77.2968
3246,U99966,Power House,28.5058,77.3008
3247,DC5079,Singhola Village GT Road,28.844598,77.127208
3248,DC4978,Singhola Crossing,28.841243,77.127808
3249,DC4964,Bakauli Village,28.811949,77.136329
3250,U01623,B-4 Keshav Puram,28.68755,77.1625
3251,U01629,B-3 Keshav Puram,28.685683,77.163383
3252,U01673,Kanhaiya Nagar,28.6812,77.165533
3253,U01694,JJ Colony Wazir Pur,28.679033,77.166517
3254,DC3912,Sarai Rohilla Flyover,28.667133,77.182067
3255,DC4095,Vivek Vihar Ram Mandir,28.667617,77.319033
3256,DC4649,D Block Surajmal Vihar,28.66013,77.30766
3257,DC4732,Ram Vihar,28.657602,77.310617
3258,DC0104,Surya Niketan,28.655617,77.310417
3259,U03607,Jagriti Enclave,28.6534,77.3088
3260,U03574,Saini Enclave,28.649666,77.305083
3261,U03526,Hargovind Enclave,28.6458,77.301
3262,U03428,Hans Apartment,28.658,77.2899
3263,U03223,Seelam Pur Metro Mall,28.670962,77.268275
3264,U02667,Lodhi Colony Market,28.584489,77.223322
3265,U99952,Jor Bagh,28.585683,77.2168
3266,U99739,Nauroji Nagar,28.56935,77.19505
3268,U01369,Barar Square,28.610017,77.139017
3269,NS0252,COD Ring Road,28.613,77.1367166666667
3270,U01321,Naraina Village,28.6186,77.1362
3271,U01303,Naraina Vihar,28.627183,77.13375
3272,DC5234,Bakkarwala Crossing,28.64391,77.01631
3273,DC5235,Chanchal Park Part 1,28.64983,77.01634
3274,DC5237,Bakkarwala School,28.65382,77.01646
3275,DC5239,Bakkarwala Village Crossing,28.659405,77.016616
3276,DC5344,Bakkarwala Village,28.665871,77.016775
3277,DC5361,Zind Pur Crossing,28.793693,77.144295
3278,DC5357,Zind Pur Village,28.79306,77.151945
3279,DC5359,Mukhmel Pur Village,28.792628,77.159337
3280,U01242,Maya Puri Crossing Ring Road,28.638517,77.129483
3281,U01209,Rajouri Garden Market,28.6453,77.1268
3282,U01187,Rajdhani College / Raja Garden,28.656033,77.125833
3283,U01229,ESI Hospital,28.65915,77.128767
3284,U01245,Punjabi Bagh Club,28.663217,77.130183
3285,DC4292,Shakur Pur JJ Colony/ Britannia,28.684178,77.145419
3286,DC4293,Samrat Enclave,28.684979,77.140643
3287,DC4295,Rajdhani Enclave / Mahindra Park,28.683242,77.136765
3288,DC4297,Mahindra Park Road No-44,28.684023,77.135913
3289,DC4300,Road No-44 Crossing,28.686086,77.135974
3290,DC4301,Chander Lok,28.688635,77.135279
3291,DC4304,Lok Vihar,28.692995,77.134923
3292,DC4305,Harsh Vihar,28.694736,77.134546
3293,DC4307,DTC Apartments,28.697677,77.133852
3294,DC4309,Kapil Vihar,28.699602,77.134723
3295,U01658,Jahangirpuri A-Block,28.7286,77.1648
3296,U01711,Jahangirpuri K Block,28.7304,77.168
3297,U01764,Jahangirpuri E-Block,28.7324,77.1713
3298,DC5386,Kalyan Puri Terminal,28.616823,77.317696
3299,DC5388,Samudaya Bhawan Khichripur Village,28.621081,77.31294
3300,U03408,Mother Dairy Crossing,28.618933,77.287867
3301,DC5241,Loknayak Puram,28.66094,77.0117
3302,U99911,Jahangirpuri GT Road,28.7257,77.1628
3303,DC104,Tagore Garden (Gurudwara Road),28.647416,77.11631
3304,DC4574,ISBT Kashmere Gate Terminal,28.667007,77.22751
3306,U01633,Dhaula Kuan,28.598683,77.1632
3307,DC3917,Loha Mandi,28.640183,77.1455
3308,DC5445,Paprawat Village,28.585783,76.981288
3313,DC3627,Suraj Vihar,28.613083,77.033483
3314,U00417,NSIT (Netaji Subhas Institute),28.608217,77.035067
3315,U00422,Dwarka Sec 13,28.605733,77.03635
3316,U00440,MRV School Sec 13 Dwarka,28.604,77.039
3317,DC3628,Dwarka Sec 13-3 Xing,28.602717,77.04115
3318,U00450,Dwarka Sec 3/4,28.602367,77.042683
3319,U00467,DPS Matiyala,28.60465,77.046233
3320,DC3629,Matiyala Xing,28.605083,77.052383
3321,DC3840,Raja Puri,28.60428,77.05483
3322,U99854A,Okhla Extension (Abul Fazl Encalve),28.5469,77.3066
3323,U02639,Lodhi Colony,28.591683,77.2235
3324,U02636,Max Mueller Marg,28.596,77.2233
3325,U02590,Prithviraj Road Crossing,28.597467,77.219904
3326,U99931A,Lodhi Hotel,28.591317,77.239667
3327,U03410,Mother Dairy Crossing,28.619333,77.288317
3328,DC5389,Samudaya Bhawan Khichripur Village,28.62112,77.313101
3329,DC5387,Kalyan Puri Terminal,28.617051,77.317703
3330,U02906,National Stadium,28.610497,77.24023
3331,DC3991,Babarpur Ext / Maujpur Crossing,28.689864,77.278462
3332,DC3992,Zafrabad School,28.683533,77.27525
3333,DC3993,Madarsa / Welcome Seelam Pur,28.680583,77.273917
3334,DC3994,Zafrabad,28.676269,77.271694
3335,DC3995,Seelampur (Jafrabad Road),28.673203,77.270075
3336,U02925,Darya Ganj,28.647212,77.2404
3337,DC0101,Shreshtha Vihar,28.65945,77.318483
3338,U03640,Yojana Vihar,28.65965,77.315183
3339,U03633,Yamuna Sports Complex,28.659983,77.311733
3340,DC0103,Ram Vihar,28.657733,77.310467
3341,DC0105,Jagriti Enclave,28.652867,77.307967
3342,U03576,Saini Enclave,28.6508,77.3056
3343,DC3974,Hargovind Enclave,28.645917,77.30105
3345,DC3713,GTB Nagar / Haqiqat Nagar,28.699167,77.20805
3347,U01437,Loha Mandi,28.640217,77.1455
3348,U01456IP,Inderpuri (Krishi Kunj),28.63765,77.146312
3349,DC4142,Rohini Sec-15,28.737614,77.129994
3350,DC5318,Haider Pur Village,28.722855,77.151477
3351,DC4221,Shalimar Bagh Desu Colony,28.718493,77.158537
3352,DC4215,Shalimar Bagh BH Block,28.71536,77.156967
3353,DC4219,Shalimar Bagh BJ Block,28.712486,77.159043
3354,DC4217,Shalimar Bagh BA Block,28.708633,77.161828
3355,DC4213,Shalimar Bagh AE Block,28.708444,77.166393
3356,DC4211,Shalimar Bagh A Block,28.704881,77.169817
3358,CWG501,Lodhi Garden,28.590167,77.220617
3359,DC5255,Ghoga Village,28.83063,77.04937
3360,DC5257,Sannoth Crossing / Ghoga Crossing,28.81997,77.063474
3361,DC5195,Mann School,28.793456,77.095712
3362,DC5193,Naya Bans,28.783539,77.096774
3363,DC5190,Khera Khurd School,28.776444,77.099846
3364,DC4039,East Vinod Nagar Depot,28.620079,77.30087
3365,DC4031,Mayur Vihar Phase 2 (T),28.620333,77.304833
3366,DC4032,Radha Swami Satsang,28.620583,77.307117
3367,DC4033,Kalyan Vas,28.619867,77.308767
3368,DC4034,Lal Bahadur Shashtri Hospital,28.617317,77.3098
3369,DC4441,Daulat Pur Village,28.546873,76.963232
3370,DC4447,Kangan Heri - I,28.548397,76.98869
3371,DC4449,Rishal Vihar,28.553603,76.992783
3372,DC4993,Ghevra Crossing (Neelwal Road),28.684915,76.994521
3373,DC4990,Digambar Jain Mandir,28.6819,76.99195
3374,DC4991,Vaishno Mata Mandir,28.6767,76.98675
3375,DC4992,Neelwal Village,28.669932,76.97995
3376,U03541,Ashirwad Apartment,28.634483,77.301867
3377,U03506,Mithla Apartment Chandar Vihar,28.6329,77.2992
3378,U03521,Prince Apartment,28.63095,77.3008
3379,U03540,Neethi Apartment,28.6314,77.302
3380,U03562,Himalaya Apartment,28.6322,77.3043
3381,U02630,J and K House,28.6012,77.2222
3382,U02502PR,Prithvi Raj Road Crossing,28.59647,77.217669
3383,DC4189,Lajpat Nagar Ring Road,28.564891,77.242826
3384,U01784,Moti Bagh Gurudawara Nanakpura,28.5848,77.1722
3385,U02813,ISBT Ring Road,28.669083,77.232383
3386,U02702,Ambedkar Nagar Terminal,28.515949,77.225686
3387,U99743Z,Sheikh Sarai Ph-II,28.5336,77.232
3388,U02778,Krishi Vihar,28.5461,77.2297
3389,U02734,Siri Fort Road,28.55355,77.228117
3390,U99990,MCKR Hospital/Central School,28.564846,77.233447
3391,U02581,Eastern Court,28.622185,77.219167
3392,U02523SST,Shivaji Stadium Terminal,28.6323,77.2165
3394,U03008,Raj Ghat,28.6415,77.2467
3395,U02983,Shanti Vana,28.64915,77.245583
3396,U02979,Vijay Ghat,28.6578,77.2448
3397,U99972,Hanuman Mandir / Yamuna Bazar,28.66305,77.23665
3398,U02745,Metcalfe House,28.6808,77.2276
3399,U02864,Red Fort,28.6582,77.2368
3400,DC4985,Palla Village,28.84187,77.185105
3401,U03598,GTB Hospital Xing,28.6893,77.3077
3402,U03622,GTB Hospital,28.6855,77.3104
3403,U03644,Dilshad Garden School,28.6808,77.3136
3405,U02717,Ambedkar Nagar Terminal,28.516193,77.226576
3406,U02772,Pushp Vihar,28.5248,77.230117
3407,U02809,Sheikh Sarai Phase 2,28.5325,77.2319
3408,U02729,Vocational College,28.5322,77.2278
3409,DC3715,PSRI,28.5314,77.224183
3410,U02589,Khirki Village,28.52995,77.21805
3411,U02525,Hauz Rani,28.5294,77.2159
3412,U02468,HaujRani / MaxHospital,28.5283,77.212
3413,U02389,Press Enclave,28.5279,77.2079
3414,U02289,Saket A block(Malviya Nagar Metro Station),28.5278,77.2052
3415,U02244,PNB Geetanjali,28.529313,77.2013
3416,U02217,Geetanjali Enclave,28.5308,77.1997
3417,U02303,Aurobindo College,28.5327,77.2046
3418,U02403,Malviya Nagar,28.5356,77.2085
3419,U02428,Begumpur (Malviya Nagar),28.536531,77.209733
3420,U02424,Bhavishya Nidhi Enclave,28.5422,77.2097
3421,U02386,PS Sabzi Mandi / Ice Factory,28.669404,77.207559
3422,U02370,Gali Daak Khana,28.6731,77.2071
3423,U02388,Malka Ganj Terminal,28.677583,77.2078
3424,NS0313,Hansraj College,28.679067,77.208183
3425,DC4611,Prashant Vihar F-Block,28.718567,77.1391
3426,DC4612,Sai Apartment,28.720883,77.134467
3427,DC4613,Anubhav Apartment,28.722,77.13285
3428,DC4614,Vidya Marg Crossing,28.7246,77.129133
3429,DC5348,Alok Kunj,28.727646,77.13009
3430,DC5350,Rohini Sec 15,28.730511,77.132647
3431,DC5352,Manav Chowk,28.732315,77.134271
3432,DC5354,D2 Rohini Sec 15,28.735017,77.132717
3433,DC4137,District Park Sec-16 Rohini,28.73776,77.125655
3434,DC4138,Rohini Sec-16 Pocket-I,28.739224,77.12347
3435,DC4619,Rohini Sec 16 (Maharaja Aggarsen Dharam Sthal),28.7422,77.120517
3436,U02426,Khalsa College,28.6947,77.2097
3437,U02393,Patel Chest,28.691304,77.208108
3438,U02369,Shri Ram College,28.689065,77.206953
3439,U02340,Maurice Nagar II,28.68655,77.2057333333333
3440,U99843,Banglow Road / Police Station Roop Nagar,28.684606,77.203788
3441,U02262,Kamla Nagar/ Roop Nagar,28.68405,77.202317
3442,DC4889,H-3 Vikas Puri Terminal,28.647474,77.078444
3443,U00707,Vikaspuri J-Block,28.643391,77.079392
3444,U00662,Gurudwara Vikaspuri,28.6385,77.0743
3445,U00645,Oxford School,28.6381,77.0721
3446,U00629,Budhela Village,28.6352,77.0707
3447,U00610,C Block Vikaspuri,28.633233,77.06885
3448,U00612,Police Station Vikaspuri,28.63145,77.068767
3449,DC3703,Vikas Puri Crossing,28.6295,77.06885
3451,U02588,Mall Road,28.6943666666667,77.2197666666667
3452,DC4651,Khajuri Circle,28.705744,77.256144
3453,DC4652,Khajuri School,28.711383,77.257017
3454,DC4653,Bihari Pur Gaon,28.713933,77.257383
3455,DC4654,CRPF Camp,28.71675,77.257767
3456,DC4655,Delhi Police Training School,28.721483,77.258417
3457,DC4656,Titiksha Public School,28.725117,77.25895
3458,DC4657,Sabhapur Crossing,28.729533,77.259633
3459,DC4658,Shaheed Bhagat Singh Colony Karawal Nagar,28.732967,77.260083
3460,DC5074,Singhu Border Crossing,28.85722,77.12403
3461,DC5343,Mukherji Nagar Baandh,28.71581,77.21608
3462,DC5341,Batra Cinema,28.71125,77.21502
3463,U02490,Mukharji Nagar Xing,28.709,77.2138
3464,U02472,Indra Vihar,28.70608,77.21208
3465,DC5337,Bhairon Enclave,28.66919,77.09177
3466,DC5336,Guru Harkishan Nagar,28.66928,77.08336
3467,DC5333,Ambika Vihar,28.66511,77.0827
3468,DC5331,Saiyyad Nangloi,28.66201,77.08216
3469,U00692,M Block Vikaspuri,28.63843,77.07775
3470,DC5329,C Block Vikas Puri,28.63427,77.06869
3471,DC5327,Hastsal Village LIG Flats,28.63477,77.06174
3472,DC5326,Vikas Nagar,28.64067,77.05573
3473,DC5323,Hastsal JJ Colony,28.64664,77.05477
3474,U01889,Natthupura Terminal,28.768822,77.180721
3475,DC4114,Geeta Colony Block 5,28.653174,77.271397
3476,DC4115,St. Lawrence School,28.65235,77.269317
3477,DC4289,SDM Office Bank Enclave,28.643403,77.270221
3478,DC4117,Bank Enclave,28.638617,77.269717
3479,DC4118,Ramesh Park,28.635417,77.270017
3480,DC4119,Lalita Park,28.63205,77.2709
3481,U02147,Talkatora Stadium,28.626217,77.196417
3482,DC4120,Kali Bari Marg Crossing,28.630717,77.197933
3483,DC4121,Laxmi Narayan Temple,28.63365,77.200033
3485,U03747,Shahdara Border,28.677783,77.323267
3486,U03697,National Highway 24 Crossing,28.624694,77.319302
3487,U03708,Gazi Pur DDA Flats,28.623,77.3198
3488,U03718,Gazipur Dairy Farm,28.6203,77.3208
3489,U03723,Kalyan Puri Xing,28.6144,77.3214
3490,DC5390,Madi Pur JJ Colony,28.672248,77.118062
3491,DC4876,New Anaj Mandi,28.620833,76.972567
3493,U02799,Chirag Delhi,28.540967,77.232083
3494,U02815,Central School (Andews Ganj),28.5617,77.231883
3495,U02913,Sunder Nagar,28.6022,77.240417
3496,U99712,Rajghat Gandhi Darshan,28.639,77.2513
3497,DC0071,Udyog Bhawan,28.6106,77.2131
3498,DC0072,Nirman Bhawan,28.610381,77.217327
3499,U02625,Vigyan Bhawan,28.610217,77.22165
3500,U02708,Akbar Road,28.610633,77.22595
3501,U02675,Ravindra Nagar,28.598467,77.225
3502,DC4006,Mandi House,28.6248,77.233
3503,DC4002,Aaga Khan Hall,28.622306,77.235589
3504,DC4004,Supreme Court,28.62059,77.23795
3505,DC4134,Pragati Maidan (Bhairon Marg),28.612697,77.245017
3506,DC5301,Jharoda Village (Burari),28.730804,77.210364
3507,DC5309,Check Post (Burari),28.724654,77.214825
3508,DC5310,Wazirabad Village (Burari),28.72373,77.216614
3509,DC5307,Hardev Nagar / Jharoda Crossing (Burari),28.728681,77.202792
3510,DC5305,STA Burari,28.729792,77.198736
3511,DC4848,Sarita Vihar K Block,28.538717,77.292267
3512,DC4849,Jasola Vihar,28.540783,77.297267
3513,DC4850,Shaheen Bagh,28.543,77.30295
3514,DC4851,Kalindi Kunj,28.5452,77.306033
3515,DC4852,Kalindi Kunj Metro Station,28.543,77.309683
3516,DC4853,Madanpur Khadar Crossing,28.53205,77.304783
3517,DC4854,Madanpur Khadar JJ Colony,28.53255,77.315217
3518,DC5164,Jaffar Pur Kalan,28.591592,76.919063
3519,U02087,DDA Flats Lado Sarai,28.529983,77.192133
3520,U02139,PTS,28.531317,77.197033
3521,DC3763,Sukhdev Vihar,28.558983,77.273067
3522,U04000A,Holy Family Hospital,28.5608,77.2727
